time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
t,mox,F,Pc
3.785,4.571947416,0,0.17667
3.79,4.550835723,0,0.171234
3.795,4.586022197,0,0.172593
3.8,4.593059588,0,0.173046
3.805,4.571947416,0,0.168516
3.81,4.526205336,0,0.169724
3.815,4.56139181,0,0.168365
3.82,4.568429201,0,0.166855
3.825,4.571947416,0,0.16761
3.83,4.571947416,0,0.166704
3.835,4.571947416,0,0.165647
3.84,4.571947416,0,0.166704
3.845,4.519167945,0,0.165949
3.85,4.578984806,0,0.165798
3.855,4.575466111,0,0.165949
3.86,4.575466111,0,0.1661
3.865,4.610652585,0,0.166251
3.87,4.575466111,0,0.165647
3.875,4.529724031,0,0.163986
3.88,4.547317028,0,0.164741
3.885,4.575466111,0,0.163835
3.89,4.578984806,0,0.162627
3.895,4.557873114,0,0.163986
3.9,4.586022197,0,0.164137
3.905,4.568429201,0,0.164892
3.91,4.515649249,0,0.165043
3.915,4.582503502,0,0.164741
3.92,4.578984806,0,0.164137
3.925,4.568429201,0,0.164741
3.93,4.589540893,0,0.164741
3.935,4.554354419,0,0.162023
3.94,4.550835723,0,0.164439
3.945,4.568429201,0,0.163231
3.95,4.582503502,0,0.163533
3.955,4.56139181,0,0.163382
3.96,4.56139181,0,0.162778
3.965,4.600096499,0,0.163382
3.97,4.578984806,0,0.163684
3.975,4.512131034,0,0.162929
3.98,4.571947416,0,0.163684
3.985,4.575466111,0,0.162627
3.99,4.547317028,0,0.161419
3.995,4.578984806,0,0.162325
4,4.557873114,0,0.162325
4.005,4.526205336,0,0.16308
4.01,4.568429201,0,0.162476
4.015,4.554354419,0,0.161872
4.02,4.56139181,0,0.163684
