t,mox,F,Pc,of,mf,eta,gamma,cstr_th,cstr_ex
0.62,0.00464377263,0,278725.0,3.0516293405371084,0.001521735476951032,0.8821014302238774,1.1151558420091536,1547.254609305666,1364.8355037285783
0.625,0.004629422,0,278423.0,3.0361051746107277,0.0015247897334760673,0.8821014302238774,1.1151509778784825,1548.415139291418,1365.8592089281635
0.63,0.00465094819,0,279329.0,3.047080903246313,0.001526361897724787,0.8821014302238774,1.11516613504398,1547.6450328868784,1365.1798969446625
0.635,0.0046617110400000005,0,276460.0,3.1451624939790306,0.0014821844813818644,0.8821014302238774,1.1151208921486995,1540.0797695634728,1358.506567390751
0.64,0.00465094819,0,279027.0,3.0552879206043833,0.0015222618328815214,0.8821014302238774,1.1151608994839421,1546.9985664336834,1364.6096479303153
0.645,0.004615070880000001,0,278876.0,3.0003705326220937,0.0015381669796519374,0.8821014302238774,1.1151587839827608,1551.179909452308,1368.2980166615807
0.65,0.004654535970000001,0,277819.0,3.09454094913424,0.0015041119334039516,0.8821014302238774,1.1151407183894702,1543.9431399094144,1361.9144518984351
0.655,0.0046688866,0,278876.0,3.0893042322378235,0.0015113068344900307,0.8821014302238774,1.1151584032574928,1544.4142723269194,1362.3300384777428
0.66,0.00463300929,0,276460.0,3.0961346464353703,0.0014963849506138432,0.8821014302238774,1.115117737838308,1543.72338070457,1361.7206019895373
0.665,0.0046617110400000005,0,278272.0,3.0940130446303997,0.0015066875842977814,0.8821014302238774,1.115148354399552,1544.0160549380455,1361.9787703494762
0.67,0.0046401848499999995,0,275554.0,3.134038034522257,0.0014805770698655017,0.8821014302238774,1.1151048342549374,1540.8344038004916,1359.1722313305381
0.675,0.00465094819,0,277668.0,3.092702156236559,0.0015038461368228348,0.8821014302238774,1.1151380989312327,1544.0701293564243,1362.026469471267
0.68,0.00460072025,0,274044.0,3.109262092193207,0.0014796823534277068,0.8821014302238774,1.115077240967869,1542.5622386136245,1360.6963568904148
0.685,0.00467606216,0,276611.0,3.165601367318127,0.0014771481362991462,0.8821014302238774,1.115123901245595,1538.588290032078,1357.1909311629088
0.69,0.0046401848499999995,0,275554.0,3.134038034522257,0.0014805770698655017,0.8821014302238774,1.1151048342549374,1540.8344038004916,1359.1722313305381
0.695,0.00465094819,0,276460.0,3.1266820606067207,0.0014875027584664306,0.8821014302238774,1.1151197086431817,1541.4457618424988,1359.7115111337816
0.7,0.0046401848499999995,0,274799.0,3.1557728703460928,0.0014703798532532258,0.8821014302238774,1.1150930153426721,1539.1768935203695,1357.7101391417866
0.705,0.00465094819,0,276913.0,3.1138570803079846,0.0014936293060502268,0.8821014302238774,1.1151264558904863,1542.43209276461,1360.5815550508598
0.71,0.00461865866,0,276762.0,3.0635901066998197,0.0015075968060803478,0.8821014302238774,1.1151223564852784,1546.2015044221896,1363.906558329835
0.715,0.00461865866,0,276007.0,3.0845225108832413,0.0014973658463194243,0.8821014302238774,1.1151096484445413,1544.562952852014,1362.4611897815748
0.72,0.00464736041,0,279027.0,3.0493519050244378,0.0015240485699084165,0.8821014302238774,1.115160990303667,1547.4500371984698,1365.0078909612726
0.725,0.00464736041,0,277366.0,3.0950700973301757,0.0015015363994530652,0.8821014302238774,1.1151330703016449,1543.8700872956952,1361.8500120833926
0.73,0.0046617110400000005,0,277970.0,3.1024288622482414,0.0015026004614403284,0.8821014302238774,1.1151436224589633,1543.362999834384,1361.4027095085191
0.735,0.00466529882,0,277819.0,3.112729598538221,0.0014987806271996404,0.8821014302238774,1.1151417013119374,1542.5826780830776,1360.7143865756516
0.74,0.00468323772,0,279027.0,3.109223967913616,0.0015062400677242288,0.8821014302238774,1.1151618215433263,1542.9325999209098,1361.0230531292725
0.745,0.0046114831,0,276762.0,3.0516038147508766,0.0015111670386925595,0.8821014302238774,1.1151224670123674,1547.1119863247284,1364.7096957879196
0.75,0.00463659707,0,278725.0,3.0397671990535873,0.0015253132119603025,0.8821014302238774,1.1151560374668066,1548.1580225026808,1365.6324058350444
0.755,0.00467964994,0,278423.0,3.120085578024386,0.0014998466622069763,0.8821014302238774,1.115152399327674,1542.0794332937696,1360.2704736272462
0.76,0.0046688866,0,277668.0,3.123078803169486,0.0014949627896874507,0.8821014302238774,1.1151398880441445,1541.8017981230248,1360.0255712460498
0.765,0.0046617110400000005,0,280084.0,3.044379514558151,0.001531251612260498,0.8821014302238774,1.1151789242854389,1547.9059632797148,1365.410064025914
0.77,0.00467606216,0,278725.0,3.105557433218959,0.0015057078352446339,0.8821014302238774,1.115156523489635,1543.1843701896807,1361.2451400434445
0.775,0.00465094819,0,280990.0,3.002570974267129,0.0015489885933954346,0.8821014302238774,1.1151942831772312,1551.1662151957892,1368.2859369382925
0.78,0.00459354469,0,278423.0,2.977318989704809,0.0015428459986598325,0.8821014302238774,1.1151507211008367,1552.9119806505298,1369.8258791435978
0.785,0.0046688866,0,281443.0,3.019673913186636,0.0015461558877637102,0.8821014302238774,1.1152020555370477,1549.8907403029518,1367.1608387073836
0.79,0.00463300929,0,277970.0,3.0543691743929187,0.0015168465321225779,0.8821014302238774,1.1151429978642402,1546.990785876669,1364.602784690799
0.795,0.00467606216,0,281141.0,3.039452822810735,0.0015384552525068674,0.8821014302238774,1.115196788050934,1548.3584557581785,1365.8092082999017
0.8,0.00464736041,0,278725.0,3.057575660115144,0.0015199494392315338,0.8821014302238774,1.1151557589228995,1546.802588258123,1364.4367752889323
0.805,0.0046688866,0,277517.0,3.1273495334247956,0.0014929212581131122,0.8821014302238774,1.1151376481391724,1541.4738956319459,1359.73632798969
0.81,0.00464377263,0,278272.0,3.0640045985152504,0.0015155893147974617,0.8821014302238774,1.1151480217490233,1546.2813511275538,1363.9769912275792
0.815,0.00462583422,0,277668.0,3.050698124819383,0.0015163198817889833,0.8821014302238774,1.115137915751949,1547.2477432675341,1364.8294471873694
0.82,0.00469041279,0,278272.0,3.142684336235867,0.0014924861322909433,0.8821014302238774,1.1151513757905318,1540.394987671063,1358.7846217342972
0.825,0.00463659707,0,276460.0,3.1022176123808025,0.0014946072936648808,0.8821014302238774,1.1151180338475872,1543.267625340684,1361.3185795312188
0.83,0.00466529882,0,277215.0,3.129785580947742,0.0014906129187889235,0.8821014302238774,1.1151327187205544,1541.271244192785,1359.5575688653664
0.835,0.00467247438,0,277517.0,3.1334755920036104,0.0014911475270220059,0.8821014302238774,1.1151380780203544,1541.0202161102952,1359.3361366347722
0.84,0.0046401848499999995,0,278423.0,3.053913254922805,0.001519422610488421,0.8821014302238774,1.115150690994284,1547.058750089619,1364.662736023687
0.845,0.00462583422,0,277819.0,3.0465779336611236,0.0015183705523794224,0.8821014302238774,1.1151405462652029,1547.5724742505279,1365.115892866255
0.85,0.00464377263,0,278876.0,3.0475230833960083,0.0015237858755856282,0.8821014302238774,1.1151584645631185,1547.5781766228301,1365.1209229363026
0.855,0.0046688866,0,277064.0,3.1402260726004125,0.001486799514448241,0.8821014302238774,1.1151308522828225,1540.4881696824052,1358.8668177197749
0.86,0.0046617110400000005,0,276460.0,3.1451624939790306,0.0014821844813818644,0.8821014302238774,1.1151208921486995,1540.0797695634728,1358.506567390751
0.865,0.00463659707,0,278423.0,3.0479669774299216,0.0015212097454906247,0.8821014302238774,1.1151507808305798,1547.5111357402714,1365.0617860755851
