time [s],Oxidizer mass flow rate [g/s],Thrust [N],Chamber pressure [MPaG]
t,mox,F,Pc
30.335,6.7210605,0,0.334616
30.34,6.6995348,0,0.333559
30.345,6.6385445,0,0.333559
30.35,6.6457181,0,0.334314
30.355,6.7246473,0,0.333408
30.36,6.6708355,0,0.332351
30.365,6.6815959,0,0.332502
30.37,6.7246473,0,0.331596
30.375,6.6672438,0,0.331898
30.38,6.6457181,0,0.333257
30.385,6.6564834,0,0.334012
30.39,6.695948,0,0.331294
30.395,6.663657,0,0.3322
30.4,6.6995348,0,0.334314
30.405,6.6780091,0,0.331747
30.41,6.6457181,0,0.33824
30.415,6.6349577,0,0.336277
30.42,6.6923612,0,0.337334
30.425,6.6995348,0,0.33673
30.43,6.6564834,0,0.339599
30.435,6.6995348,0,0.344884
30.44,6.6744223,0,0.342166
30.445,6.6349577,0,0.340656
30.45,6.6457181,0,0.340958
30.455,6.6923612,0,0.340958
30.46,6.6851827,0,0.341411
30.465,6.6493098,0,0.343978
30.47,6.7210605,0,0.350924
30.475,6.6708355,0,0.346243
30.48,6.6277792,0,0.346847
30.485,6.6887744,0,0.344431
30.49,6.7067133,0,0.344733
30.495,6.6815959,0,0.343827
30.5,6.6995348,0,0.342166
30.505,6.6887744,0,0.339448
30.51,6.6672438,0,0.344129
30.515,6.6170188,0,0.339448
30.52,6.7210605,0,0.341864
30.525,6.6744223,0,0.338693
30.53,6.6672438,0,0.343223
30.535,6.6923612,0,0.338089
30.54,6.6421313,0,0.339901
30.545,6.6349577,0,0.336126
30.55,6.6780091,0,0.337485
30.555,6.7103001,0,0.336881
30.56,6.6493098,0,0.334314
30.565,6.695948,0,0.333257
30.57,6.6887744,0,0.332955
30.575,6.6206056,0,0.332351
30.58,6.6600702,0,0.331294
30.585,6.6887744,0,0.337787
30.59,6.6744223,0,0.336881
30.595,6.6887744,0,0.339901
30.6,6.7389994,0,0.339599
30.605,6.6421313,0,0.336579
30.61,6.663657,0,0.339297
30.615,6.6887744,0,0.335824
30.62,6.6923612,0,0.338089
30.625,6.6815959,0,0.336126
30.63,6.7031216,0,0.340958
30.635,6.6708355,0,0.336881
30.64,6.6349577,0,0.337938
30.645,6.6457181,0,0.33522
30.65,6.6923612,0,0.336126
30.655,6.6672438,0,0.336881
30.66,6.6600702,0,0.333106
30.665,6.7425862,0,0.335673
30.67,6.6493098,0,0.332955
30.675,6.6349577,0,0.335522
30.68,6.7031216,0,0.331898
30.685,6.6887744,0,0.33522
30.69,6.6493098,0,0.336579
30.695,6.6815959,0,0.335371
30.7,6.7067133,0,0.334767
30.705,6.613432,0,0.333861
30.71,6.6564834,0,0.339146
30.715,6.6744223,0,0.334012
30.72,6.6744223,0,0.336126
30.725,6.6528966,0,0.331596
30.73,6.7103001,0,0.332502
30.735,6.6887744,0,0.329784
30.74,6.6672438,0,0.333257
30.745,6.6349577,0,0.327821
30.75,6.6995348,0,0.331747
30.755,6.6564834,0,0.329935
30.76,6.6923612,0,0.332653
30.765,6.695948,0,0.332502
30.77,6.7031216,0,0.332502
30.775,6.6277792,0,0.334314
30.78,6.6564834,0,0.333257
30.785,6.728239,0,0.332804
30.79,6.6672438,0,0.331596
30.795,6.6923612,0,0.338542
30.8,6.695948,0,0.334465
30.805,6.6600702,0,0.334012
30.81,6.6385445,0,0.33673
30.815,6.6493098,0,0.334767
30.82,6.7031216,0,0.334767
30.825,6.6528966,0,0.332351
30.83,6.6995348,0,0.333559
30.835,6.6923612,0,0.331747
30.84,6.6815959,0,0.335522
30.845,6.6026667,0,0.334767
30.85,6.6995348,0,0.337485
30.855,6.7067133,0,0.333408
30.86,6.6995348,0,0.338542
30.865,6.6815959,0,0.336579
30.87,6.728239,0,0.338391
30.875,6.6528966,0,0.337485
30.88,6.6672438,0,0.339297
30.885,6.6744223,0,0.336881
30.89,6.7246473,0,0.336428
30.895,6.6851827,0,0.336428
30.9,6.6887744,0,0.33673
30.905,6.7031216,0,0.342015
30.91,6.663657,0,0.33522
30.915,6.6528966,0,0.342619
30.92,6.6780091,0,0.337787
30.925,6.6708355,0,0.338391
30.93,6.6995348,0,0.337636
30.935,6.6780091,0,0.335975
30.94,6.7246473,0,0.337636
30.945,6.6672438,0,0.340354
30.95,6.6421313,0,0.340203
30.955,6.6457181,0,0.34126
30.96,6.6672438,0,0.341411
30.965,6.6851827,0,0.340354
30.97,6.6780091,0,0.342619
30.975,6.6995348,0,0.343072
30.98,6.6493098,0,0.343072
30.985,6.6206056,0,0.342921
30.99,6.7210605,0,0.346545
30.995,6.6493098,0,0.343978
31,6.6708355,0,0.347451
31.005,6.663657,0,0.342921
31.01,6.6923612,0,0.346092
31.015,6.6457181,0,0.343072
31.02,6.6600702,0,0.347753
31.025,6.6995348,0,0.342921
31.03,6.6815959,0,0.349112
31.035,6.6708355,0,0.347149
31.04,6.6708355,0,0.348055
31.045,6.695948,0,0.346696
31.05,6.6493098,0,0.347753
31.055,6.6313709,0,0.346998
31.06,6.7067133,0,0.345186
31.065,6.6780091,0,0.343072
31.07,6.663657,0,0.343072
31.075,6.6708355,0,0.344129
31.08,6.7318258,0,0.343525
31.085,6.6708355,0,0.343223
31.09,6.663657,0,0.343223
31.095,6.6600702,0,0.343525
31.1,6.7067133,0,0.342317
31.105,6.6708355,0,0.344129
31.11,6.7031216,0,0.341411
31.115,6.7031216,0,0.342619
31.12,6.6457181,0,0.340354
31.125,6.6421313,0,0.340052
31.13,6.6923612,0,0.339297
31.135,6.663657,0,0.337032
31.14,6.6887744,0,0.337938
31.145,6.6672438,0,0.334918
31.15,6.7031216,0,0.338089
31.155,6.6528966,0,0.334012
31.16,6.6923612,0,0.334918
31.165,6.695948,0,0.333559
31.17,6.6815959,0,0.338844
31.175,6.6672438,0,0.338995
31.18,6.7067133,0,0.33824
31.185,6.6708355,0,0.338089
31.19,6.6493098,0,0.338995
31.195,6.6564834,0,0.337787
31.2,6.695948,0,0.339146
31.205,6.6313709,0,0.336126
31.21,6.6851827,0,0.341713
31.215,6.6995348,0,0.336881
31.22,6.6672438,0,0.338844
31.225,6.6313709,0,0.336579
31.23,6.6564834,0,0.335824
31.235,6.6672438,0,0.337334
31.24,6.6851827,0,0.335673
31.245,6.6457181,0,0.337787
31.25,6.6815959,0,0.335371
31.255,6.6528966,0,0.337636
31.26,6.6528966,0,0.339448
31.265,6.6600702,0,0.337032
31.27,6.7067133,0,0.339146
31.275,6.6457181,0,0.337032
31.28,6.695948,0,0.338542
31.285,6.6995348,0,0.335824
31.29,6.6564834,0,0.334767
31.295,6.6600702,0,0.335371
31.3,6.6564834,0,0.333408
31.305,6.6923612,0,0.33522
31.31,6.6421313,0,0.331898
31.315,6.6887744,0,0.334314
31.32,6.6923612,0,0.33371
31.325,6.6744223,0,0.333861
31.33,6.6421313,0,0.333408
31.335,6.6744223,0,0.333257
31.34,6.6995348,0,0.333257
31.345,6.6277792,0,0.335069
31.35,6.6995348,0,0.336277
31.355,6.6744223,0,0.334918
31.36,6.6385445,0,0.33824
31.365,6.6564834,0,0.33824
31.37,6.6851827,0,0.335975
31.375,6.6600702,0,0.340203
31.38,6.6815959,0,0.338693
31.385,6.6744223,0,0.341109
31.39,6.6815959,0,0.341713
31.395,6.6313709,0,0.342619
31.4,6.7210605,0,0.342619
31.405,6.6744223,0,0.342317
31.41,6.6744223,0,0.340958
31.415,6.7138869,0,0.341864
31.42,6.7031216,0,0.338844
31.425,6.6815959,0,0.340203
31.43,6.6708355,0,0.341864
31.435,6.6851827,0,0.34126
31.44,6.6815959,0,0.339599
31.445,6.6851827,0,0.341109
31.45,6.6672438,0,0.339146
31.455,6.728239,0,0.341109
31.46,6.6564834,0,0.338995
31.465,6.6528966,0,0.338693
31.47,6.6600702,0,0.337334
31.475,6.7210605,0,0.34277
31.48,6.6528966,0,0.343676
31.485,6.6851827,0,0.346243
31.49,6.6780091,0,0.348508
31.495,6.6385445,0,0.346847
31.5,6.6385445,0,0.350773
31.505,6.6923612,0,0.35032
31.51,6.6672438,0,0.346243
31.515,6.6564834,0,0.346847
31.52,6.6923612,0,0.347451
31.525,6.6851827,0,0.342166
31.53,6.6313709,0,0.34428
31.535,6.6528966,0,0.340052
31.54,6.7246473,0,0.34277
31.545,6.6780091,0,0.339146
31.55,6.6923612,0,0.340203
31.555,6.695948,0,0.337636
31.56,6.695948,0,0.338995
31.565,6.6098403,0,0.337787
31.57,6.6815959,0,0.337636
31.575,6.6780091,0,0.338995
31.58,6.6672438,0,0.339448
31.585,6.6600702,0,0.342015
31.59,6.6851827,0,0.338995
31.595,6.6780091,0,0.346998
31.6,6.6206056,0,0.349263
31.605,6.7138869,0,0.346545
31.61,6.6421313,0,0.349716
31.615,6.6744223,0,0.348659
31.62,6.6780091,0,0.350169
31.625,6.6851827,0,0.351981
31.63,6.6349577,0,0.354548
31.635,6.6385445,0,0.349565
31.64,6.7103001,0,0.364816
31.645,6.6708355,0,0.363608
31.65,6.663657,0,0.361645
31.655,6.6528966,0,0.360437
31.66,6.7031216,0,0.360437
31.665,6.6206056,0,0.356964
31.67,6.6457181,0,0.357417
31.675,6.6744223,0,0.354095
31.68,6.6780091,0,0.352434
31.685,6.6815959,0,0.352736
31.69,6.7138869,0,0.351377
31.695,6.6851827,0,0.34881
31.7,6.6241924,0,0.35032
31.705,6.6564834,0,0.344884
31.71,6.6923612,0,0.346092
31.715,6.6672438,0,0.343525
31.72,6.7031216,0,0.342468
31.725,6.7067133,0,0.339448
31.73,6.6421313,0,0.338995
31.735,6.663657,0,0.340656
31.74,6.6887744,0,0.335371
31.745,6.6923612,0,0.33975
31.75,6.6564834,0,0.336277
31.755,6.7210605,0,0.338995
31.76,6.663657,0,0.334767
31.765,6.6385445,0,0.340203
31.77,6.6385445,0,0.334767
31.775,6.7103001,0,0.33673
31.78,6.6564834,0,0.335673
31.785,6.6815959,0,0.339599
31.79,6.7138869,0,0.335522
31.795,6.6887744,0,0.33522
31.8,6.6206056,0,0.334314
31.805,6.6708355,0,0.333106
31.81,6.7031216,0,0.334465
31.815,6.6923612,0,0.335824
31.82,6.6744223,0,0.334767
31.825,6.6851827,0,0.332804
31.83,6.6815959,0,0.334012
31.835,6.6206056,0,0.33522
31.84,6.6672438,0,0.33522
31.845,6.7103001,0,0.33673
31.85,6.6349577,0,0.335824
31.855,6.6923612,0,0.334465
31.86,6.6923612,0,0.33371
31.865,6.6493098,0,0.332955
31.87,6.6493098,0,0.332049
31.875,6.6744223,0,0.334163
31.88,6.695948,0,0.332804
31.885,6.6851827,0,0.333408
31.89,6.6744223,0,0.331294
31.895,6.7425862,0,0.332351
31.9,6.663657,0,0.330992
31.905,6.6672438,0,0.332804
31.91,6.6995348,0,0.331747
31.915,6.6600702,0,0.332502
31.92,6.6744223,0,0.333106
31.925,6.7138869,0,0.334314
31.93,6.6744223,0,0.330237
31.935,6.663657,0,0.3322
31.94,6.6206056,0,0.331294
31.945,6.7138869,0,0.333408
31.95,6.6600702,0,0.336126
31.955,6.6851827,0,0.334465
31.96,6.7031216,0,0.336579
31.965,6.6708355,0,0.335522
31.97,6.6493098,0,0.334767
31.975,6.6780091,0,0.338391
31.98,6.6923612,0,0.341713
31.985,6.6493098,0,0.340656
31.99,6.6995348,0,0.342921
31.995,6.6564834,0,0.340807
32,6.6600702,0,0.342468
32.005,6.6457181,0,0.345941
32.01,6.7103001,0,0.340958
32.015,6.6815959,0,0.341864
32.02,6.6780091,0,0.341713
32.025,6.6851827,0,0.34126
32.03,6.7031216,0,0.344129
32.035,6.6528966,0,0.344733
32.04,6.6815959,0,0.344129
32.045,6.7067133,0,0.344884
32.05,6.6385445,0,0.340203
32.055,6.6815959,0,0.341713
32.06,6.7461779,0,0.341864
32.065,6.6421313,0,0.339448
32.07,6.6457181,0,0.339146
32.075,6.6672438,0,0.338693
32.08,6.6995348,0,0.337636
32.085,6.6385445,0,0.338542
32.09,6.6995348,0,0.347753
32.095,6.6887744,0,0.346998
32.1,6.6672438,0,0.348659
32.105,6.6313709,0,0.351226
32.11,6.695948,0,0.348206
32.115,6.6815959,0,0.351981
32.12,6.6887744,0,0.348055
32.125,6.6887744,0,0.347451
32.13,6.7246473,0,0.349867
32.135,6.6206056,0,0.349716
32.14,6.663657,0,0.348357
32.145,6.6672438,0,0.345488
32.15,6.6995348,0,0.348508
32.155,6.6744223,0,0.345941
32.16,6.695948,0,0.349112
32.165,6.7031216,0,0.346545
32.17,6.6206056,0,0.344431
32.175,6.6851827,0,0.343827
32.18,6.7031216,0,0.3473
32.185,6.6780091,0,0.346394
32.19,6.6851827,0,0.343525
32.195,6.7210605,0,0.348961
32.2,6.6600702,0,0.347451
32.205,6.6421313,0,0.350924
32.21,6.6780091,0,0.348206
32.215,6.7067133,0,0.35032
32.22,6.663657,0,0.347451
32.225,6.6923612,0,0.348357
32.23,6.728239,0,0.3473
32.235,6.6241924,0,0.346243
32.24,6.6708355,0,0.347904
32.245,6.6744223,0,0.346696
32.25,6.6815959,0,0.342317
32.255,6.6923612,0,0.345035
32.26,6.7067133,0,0.342921
32.265,6.6744223,0,0.342166
32.27,6.6170188,0,0.340958
32.275,6.6708355,0,0.341411
32.28,6.695948,0,0.343827
32.285,6.7031216,0,0.350169
32.29,6.6600702,0,0.346243
32.295,6.7138869,0,0.347451
32.3,6.7031216,0,0.348206
32.305,6.6421313,0,0.347904
32.31,6.663657,0,0.348659
32.315,6.7174737,0,0.351075
32.32,6.663657,0,0.348659
32.325,6.6923612,0,0.347753
32.33,6.6851827,0,0.344884
32.335,6.7103001,0,0.34579
32.34,6.6600702,0,0.344582
32.345,6.613432,0,0.34428
32.35,6.6995348,0,0.34428
32.355,6.6744223,0,0.343676
32.36,6.6349577,0,0.34277
32.365,6.6815959,0,0.342619
32.37,6.6744223,0,0.342015
32.375,6.6493098,0,0.342166
32.38,6.6170188,0,0.341713
32.385,6.6564834,0,0.34126
32.39,6.6780091,0,0.340203
32.395,6.6528966,0,0.340052
32.4,6.6708355,0,0.342015
32.405,6.6493098,0,0.341713
32.41,6.6421313,0,0.341562
32.415,6.6170188,0,0.341864
32.42,6.7138869,0,0.341562
32.425,6.6349577,0,0.338844
32.43,6.6672438,0,0.344431
32.435,6.6493098,0,0.343374
32.44,6.6672438,0,0.345639
32.445,6.5883146,0,0.348206
32.45,6.6385445,0,0.347451
32.455,6.6851827,0,0.344582
32.46,6.6744223,0,0.348055
32.465,6.6313709,0,0.3473
32.47,6.6672438,0,0.350773
32.475,6.6528966,0,0.348961
32.48,6.5883146,0,0.349565
32.485,6.6564834,0,0.350018
32.49,6.6457181,0,0.347451
32.495,6.6385445,0,0.348508
32.5,6.6349577,0,0.345035
32.505,6.6887744,0,0.351528
32.51,6.5775542,0,0.347451
32.515,6.6026667,0,0.352132
32.52,6.613432,0,0.35032
32.525,6.663657,0,0.348961
32.53,6.6206056,0,0.352283
32.535,6.6600702,0,0.351528
32.54,6.6708355,0,0.350622
32.545,6.5703757,0,0.350622
32.55,6.5883146,0,0.351226
32.555,6.6098403,0,0.346998
32.56,6.6349577,0,0.349414
32.565,6.5883146,0,0.353038
32.57,6.6349577,0,0.352736
32.575,6.6277792,0,0.349867
32.58,6.5632021,0,0.351377
32.585,6.6241924,0,0.352887
32.59,6.6313709,0,0.350018
32.595,6.5954931,0,0.352283
32.6,6.6457181,0,0.349112
32.605,6.6277792,0,0.349112
32.61,6.6313709,0,0.345337
32.615,6.5739674,0,0.348961
32.62,6.6026667,0,0.345488
32.625,6.613432,0,0.350773
32.63,6.5883146,0,0.347149
32.635,6.6062535,0,0.350169
32.64,6.6241924,0,0.350924
32.645,6.5703757,0,0.348055
32.65,6.54885,0,0.348055
32.655,6.6026667,0,0.346847
32.66,6.5775542,0,0.345941
32.665,6.5990799,0,0.344582
32.67,6.6206056,0,0.344733
32.675,6.5739674,0,0.348659
32.68,6.5416764,0,0.344733
32.685,6.5883146,0,0.345186
32.69,6.6206056,0,0.342015
32.695,6.5775542,0,0.34126
32.7,6.6098403,0,0.340807
32.705,6.6098403,0,0.341109
32.71,6.5165639,0,0.338089
32.715,6.5883146,0,0.337183
32.72,6.6026667,0,0.337485
32.725,6.5380896,0,0.335673
32.73,6.6170188,0,0.335824
32.735,6.5703757,0,0.334918
32.74,6.5201507,0,0.334616
32.745,6.581141,0,0.335975
32.75,6.5703757,0,0.332804
32.755,6.5703757,0,0.33371
32.76,6.5703757,0,0.331747
32.765,6.5954931,0,0.332351
32.77,6.5416764,0,0.334012
32.775,6.5129722,0,0.332351
32.78,6.5739674,0,0.334767
32.785,6.5775542,0,0.334012
32.79,6.5309111,0,0.335522
32.795,6.6170188,0,0.337183
32.8,6.5632021,0,0.338089
32.805,6.5201507,0,0.340807
32.81,6.5703757,0,0.344431
32.815,6.5632021,0,0.343525
32.82,6.5703757,0,0.348055
32.825,6.5703757,0,0.344582
32.83,6.581141,0,0.346696
32.835,6.5129722,0,0.345941
32.84,6.5022118,0,0.342921
32.845,6.5775542,0,0.346696
32.85,6.5452632,0,0.345488
32.855,6.5345028,0,0.346394
32.86,6.5847278,0,0.343676
32.865,6.5237375,0,0.344733
32.87,6.498625,0,0.342166
32.875,6.5560285,0,0.34428
32.88,6.5380896,0,0.343827
32.885,6.5165639,0,0.340203
32.89,6.5560285,0,0.343374
32.895,6.5273243,0,0.33824
32.9,6.4627472,0,0.339901
32.905,6.5380896,0,0.337485
32.91,6.5345028,0,0.335522
32.915,6.5273243,0,0.335824
32.92,6.5273243,0,0.33371
32.925,6.5596153,0,0.337636
32.93,6.5093854,0,0.334918
32.935,6.498625,0,0.336579
32.94,6.5667889,0,0.337032
32.945,6.5201507,0,0.337787
32.95,6.5273243,0,0.340505
32.955,6.5165639,0,0.338844
32.96,6.4950333,0,0.343223
32.965,6.4842729,0,0.34126
32.97,6.5165639,0,0.340505
32.975,6.5524368,0,0.341109
32.98,6.498625,0,0.339297
32.985,6.5596153,0,0.337938
32.99,6.5345028,0,0.339297
32.995,6.4699208,0,0.337183
33,6.5057986,0,0.338089
33.005,6.5273243,0,0.338844
33.01,6.498625,0,0.340052
33.015,6.5093854,0,0.339297
33.02,6.5237375,0,0.340052
33.025,6.4519819,0,0.337485
33.03,6.4950333,0,0.335975
33.035,6.5273243,0,0.337938
33.04,6.4950333,0,0.33975
33.045,6.498625,0,0.337334
33.05,6.5345028,0,0.341411
33.055,6.4448083,0,0.337334
33.06,6.4878597,0,0.339146
33.065,6.5093854,0,0.339297
33.07,6.4770993,0,0.337032
33.075,6.5165639,0,0.337938
33.08,6.5022118,0,0.338089
33.085,6.498625,0,0.338391
33.09,6.4555687,0,0.336126
33.095,6.5309111,0,0.337787
33.1,6.4914465,0,0.334012
33.105,6.4878597,0,0.336277
33.11,6.4878597,0,0.333861
33.115,6.4950333,0,0.337183
33.12,6.4376298,0,0.336881
33.125,6.4699208,0,0.339297
33.13,6.5129722,0,0.340203
33.135,6.4448083,0,0.345337
33.14,6.5057986,0,0.345337
33.145,6.4914465,0,0.345186
33.15,6.4555687,0,0.346394
33.155,6.4483951,0,0.35183
33.16,6.5022118,0,0.349414
33.165,6.4519819,0,0.347149
33.17,6.4483951,0,0.34579
33.175,6.466334,0,0.348357
33.18,6.4735076,0,0.348055
33.185,6.4448083,0,0.348055
33.19,6.4089305,0,0.350773
33.195,6.4878597,0,0.346847
33.2,6.4376298,0,0.345035
33.205,6.4735076,0,0.348659
33.21,6.4878597,0,0.346394
33.215,6.4735076,0,0.348659
33.22,6.4448083,0,0.346394
33.225,6.3981652,0,0.345941
33.23,6.4448083,0,0.343525
33.235,6.4412215,0,0.345337
33.24,6.4483951,0,0.342166
33.245,6.466334,0,0.341864
33.25,6.4555687,0,0.340354
33.255,6.4448083,0,0.339297
33.26,6.4232826,0,0.338844
33.265,6.4627472,0,0.338844
33.27,6.4376298,0,0.336126
33.275,6.4232826,0,0.336126
33.28,6.4914465,0,0.335371
33.285,6.4089305,0,0.336126
33.29,6.4017569,0,0.335069
33.295,6.4304562,0,0.334616
33.3,6.4699208,0,0.333861
33.305,6.4232826,0,0.33371
33.31,6.4412215,0,0.334616
33.315,6.4591604,0,0.336277
33.32,6.4017569,0,0.335824
33.325,6.4017569,0,0.33522
33.33,6.4448083,0,0.337787
33.335,6.4161041,0,0.33673
33.34,6.4268694,0,0.338089
33.345,6.4196958,0,0.341713
33.35,6.3981652,0,0.340505
33.355,6.3874048,0,0.343072
33.36,6.383818,0,0.342921
33.365,6.4017569,0,0.344733
33.37,6.4376298,0,0.344733
33.375,6.3909916,0,0.343374
33.38,6.4017569,0,0.341562
33.385,6.3981652,0,0.340203
33.39,6.3694659,0,0.339297
33.395,6.3479402,0,0.341411
33.4,6.4125173,0,0.337787
33.405,6.3622923,0,0.337485
33.41,6.4053437,0,0.337183
33.415,6.3874048,0,0.334465
33.42,6.4089305,0,0.33673
33.425,6.3156492,0,0.335069
33.43,6.3479402,0,0.336428
33.435,6.3909916,0,0.338995
33.44,6.3658791,0,0.335371
33.445,6.4017569,0,0.338844
33.45,6.3587006,0,0.336126
33.455,6.4125173,0,0.338089
33.46,6.3407617,0,0.339297
33.465,6.3443534,0,0.337938
33.47,6.3694659,0,0.340505
33.475,6.3622923,0,0.337787
33.48,6.3694659,0,0.342166
33.485,6.3945784,0,0.337485
33.49,6.4053437,0,0.33975
33.495,6.3479402,0,0.339297
33.5,6.3300013,0,0.338844
33.505,6.3479402,0,0.33975
33.51,6.383818,0,0.337787
33.515,6.3264145,0,0.338844
33.52,6.3658791,0,0.343223
33.525,6.3407617,0,0.341562
33.53,6.3300013,0,0.344733
33.535,6.2977103,0,0.341713
33.54,6.319236,0,0.34277
33.545,6.3766395,0,0.342619
33.55,6.3335881,0,0.341562
33.555,6.3551138,0,0.345941
33.56,6.3443534,0,0.342166
33.565,6.3264145,0,0.344884
33.57,6.2977103,0,0.344733
33.575,6.3048888,0,0.346243
33.58,6.3551138,0,0.345639
33.585,6.3120624,0,0.344733
33.59,6.2977103,0,0.34277
33.595,6.3407617,0,0.342619
33.6,6.2941235,0,0.339448
33.605,6.2761846,0,0.339448
33.61,6.3156492,0,0.338995
33.615,6.3228228,0,0.337334
33.62,6.2905367,0,0.335522
33.625,6.3048888,0,0.337334
33.63,6.3156492,0,0.337183
33.635,6.3048888,0,0.337485
33.64,6.2546589,0,0.33673
33.645,6.3048888,0,0.335673
33.65,6.3264145,0,0.338693
33.655,6.2546589,0,0.338693
33.66,6.3156492,0,0.339146
33.665,6.3228228,0,0.338542
33.67,6.2618325,0,0.336277
33.675,6.2582457,0,0.338542
33.68,6.3012971,0,0.336579
33.685,6.2546589,0,0.333559
33.69,6.2833582,0,0.335522
33.695,6.2833582,0,0.339448
33.7,6.23672,0,0.337636
33.705,6.2403068,0,0.337032
33.71,6.2761846,0,0.338693
33.715,6.2582457,0,0.334918
33.72,6.2438936,0,0.33673
33.725,6.2725978,0,0.33522
33.73,6.2869499,0,0.333861
33.735,6.23672,0,0.331445
33.74,6.2403068,0,0.333408
33.745,6.2833582,0,0.33371
33.75,6.2331332,0,0.328878
33.755,6.2403068,0,0.331445
33.76,6.2582457,0,0.329784
33.765,6.2331332,0,0.328425
33.77,6.2259547,0,0.328123
33.775,6.2187811,0,0.328274
33.78,6.2546589,0,0.325707
33.785,6.23672,0,0.32918
33.79,6.2618325,0,0.328878
33.795,6.2403068,0,0.328727
33.8,6.2403068,0,0.330841
33.805,6.2080158,0,0.333559
33.81,6.2008422,0,0.330539
33.815,6.2546589,0,0.331143
33.82,6.1972554,0,0.327972
33.825,6.2474853,0,0.334465
33.83,6.2259547,0,0.3322
33.835,6.1685512,0,0.331747
33.84,6.2116075,0,0.330237
33.845,6.2187811,0,0.332049
33.85,6.1793165,0,0.331898
33.855,6.2116075,0,0.332955
33.86,6.1864901,0,0.329482
33.865,6.2116075,0,0.328274
33.87,6.1613776,0,0.325556
33.875,6.1864901,0,0.327066
33.88,6.2223679,0,0.324952
33.885,6.204429,0,0.324952
33.89,6.1829033,0,0.323291
33.895,6.1900818,0,0.324801
33.9,6.1326783,0,0.324197
33.905,6.1757297,0,0.322234
33.91,6.1972554,0,0.32163
33.915,6.154204,0,0.32012
33.92,6.2116075,0,0.320875
33.925,6.2080158,0,0.3171
33.93,6.1577908,0,0.316949
33.935,6.1757297,0,0.318459
33.94,6.1685512,0,0.316496
33.945,6.1613776,0,0.317402
33.95,6.1434387,0,0.316043
33.955,6.1864901,0,0.319969
33.96,6.1613776,0,0.323593
33.965,6.1003873,0,0.320271
33.97,6.1649644,0,0.324046
33.975,6.1398519,0,0.323442
33.98,6.1470255,0,0.322385
33.985,6.154204,0,0.325405
33.99,6.1398519,0,0.325556
33.995,6.1147394,0,0.325405
34,6.1147394,0,0.324197
34.005,6.1577908,0,0.33069
34.01,6.1254998,0,0.326764
34.015,6.1577908,0,0.330992
34.02,6.1290866,0,0.325254
34.025,6.1003873,0,0.326009
34.03,6.0932088,0,0.32616
34.035,6.1685512,0,0.325556
34.04,6.1003873,0,0.322989
34.045,6.1326783,0,0.322234
34.05,6.1434387,0,0.321026
34.055,6.1183262,0,0.323593
34.06,6.0752748,0,0.322385
34.065,6.1183262,0,0.322536
34.07,6.1147394,0,0.320573
34.075,6.0824484,0,0.325707
34.08,6.121913,0,0.32465
34.085,6.0932088,0,0.324046
34.09,6.0501574,0,0.325254
34.095,6.1039741,0,0.323593
34.1,6.1039741,0,0.323442
34.105,6.0860352,0,0.321932
34.11,6.1003873,0,0.320724
34.115,6.0968005,0,0.321932
34.12,6.0573359,0,0.321177
34.125,6.0286317,0,0.321932
34.13,6.1147394,0,0.326764
34.135,6.0752748,0,0.325405
34.14,6.0716831,0,0.325405
34.145,6.0788616,0,0.323593
34.15,6.0932088,0,0.327066
34.155,6.0286317,0,0.326009
34.16,6.0429838,0,0.325707
34.165,6.0968005,0,0.325556
34.17,6.0358053,0,0.321932
34.175,6.0501574,0,0.324952
34.18,6.0932088,0,0.321328
34.185,6.0178713,0,0.320271
34.19,5.9891671,0,0.3171
34.195,6.0573359,0,0.317553
34.2,6.039397,0,0.317402
34.205,6.0142796,0,0.314533
34.21,6.0860352,0,0.316949
34.215,6.0429838,0,0.317553
34.22,5.974815,0,0.31559
34.225,6.0609227,0,0.314986
34.23,6.039397,0,0.313929
34.235,6.0429838,0,0.314382
34.24,6.0465706,0,0.314533
34.245,6.0322185,0,0.312419
34.25,6.039397,0,0.31408
34.255,5.9784018,0,0.310003
34.26,6.0573359,0,0.315741
34.265,6.0142796,0,0.312419
34.27,6.0106928,0,0.312419
34.275,6.0358053,0,0.313476
34.28,5.9891671,0,0.312872
34.285,5.9497025,0,0.313023
34.29,6.039397,0,0.315288
34.295,5.9963407,0,0.31257
34.3,6.0142796,0,0.314382
34.305,6.0035192,0,0.317251
34.31,5.9963407,0,0.321026
34.315,5.9532893,0,0.32163
34.32,5.9855803,0,0.319516
34.325,6.0178713,0,0.324046
34.33,5.9712282,0,0.32163
34.335,6.0322185,0,0.322838
34.34,5.9963407,0,0.320724
34.345,5.9497025,0,0.31861
34.35,5.9784018,0,0.3171
34.355,5.9712282,0,0.314835
34.36,5.9784018,0,0.316798
34.365,5.9891671,0,0.313627
34.37,5.9927539,0,0.313476
34.375,5.9353504,0,0.318157
34.38,5.9353504,0,0.316949
34.385,5.9855803,0,0.314231
34.39,5.9353504,0,0.313929
34.395,5.9855803,0,0.317553
34.4,5.9712282,0,0.313023
34.405,5.9497025,0,0.316496
34.41,5.9138247,0,0.313325
34.415,5.9604678,0,0.315439
34.42,5.9138247,0,0.314231
34.425,5.9568761,0,0.314835
34.43,5.9676414,0,0.313476
34.435,5.9138247,0,0.312419
34.44,5.9532893,0,0.314231
34.445,5.9461157,0,0.310607
34.45,5.9497025,0,0.311815
